time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2020/10/23/20:08:11.844512,780,1603480091,811526908,map,1.9539643544,0.0181941160552,0.0740884842412,-0.0123653065905,-0.0146606395259,0.00414679893353,0.999807465915
2020/10/23/20:08:11.877749,781,1603480091,844814908,map,1.95947097456,0.0183545878525,0.0750818667458,-0.0121335677908,-0.015659770251,0.00421805500375,0.999794857028
2020/10/23/20:08:11.911196,782,1603480091,878004908,map,1.9653322859,0.0184596082573,0.0753029805085,-0.0118628230627,-0.0164487197798,0.00447683604722,0.999784312232
2020/10/23/20:08:11.944446,783,1603480091,911419908,map,1.97125176791,0.0185118249063,0.0755560039767,-0.0117073003795,-0.0169158802292,0.00464990178613,0.999777560524
2020/10/23/20:08:11.978684,784,1603480091,944899908,map,1.97733583827,0.0185088184456,0.0762197787796,-0.0114823977338,-0.0172184049431,0.00477168464079,0.999774430609
2020/10/23/20:08:12.011656,785,1603480091,978078908,map,1.98352859253,0.0185038945081,0.0765861315278,-0.0110613488234,-0.0177787354006,0.00473248813373,0.999769556791
2020/10/23/20:08:12.044726,786,1603480092,11611908,map,1.98984485716,0.0185144639,0.0769302844827,-0.0107678189886,-0.0180701160161,0.00476387080143,0.999767388204
2020/10/23/20:08:12.078239,787,1603480092,44855908,map,1.99661881875,0.0185189115982,0.07707550506,-0.0106159063908,-0.0181330921808,0.0048751769199,0.999767336008
2020/10/23/20:08:12.148741,788,1603480092,111586908,map,2.0105620591,0.0186208817342,0.0778254378397,-0.0103910441911,-0.0170658487621,0.00548230238669,0.999785340644
2020/10/23/20:08:12.181695,789,1603480092,144798908,map,2.01758571422,0.0186344256997,0.0780951838865,-0.01049733718,-0.0174752510631,0.00557261331426,0.999776658806
2020/10/23/20:08:12.211384,790,1603480092,178016908,map,2.02354514609,0.0187289029357,0.0782139003125,-0.0105589055787,-0.0177275344917,0.00555386371508,0.999771673249
2020/10/23/20:08:12.244640,791,1603480092,211542908,map,2.03006829768,0.0190474468454,0.0783553003362,-0.0107844124474,-0.017650454767,0.00578772913171,0.999769303433
2020/10/23/20:08:12.277820,792,1603480092,244952908,map,2.03698268623,0.0191506361965,0.0788144725566,-0.0109278501758,-0.0173210852329,0.00617028900971,0.999771218645
2020/10/23/20:08:12.311347,793,1603480092,278055908,map,2.04353632934,0.0193019255989,0.0793057586579,-0.0109564479762,-0.0171064018431,0.00639093729683,0.999773215877
2020/10/23/20:08:12.345895,794,1603480092,311559908,map,2.05076853828,0.0193833771331,0.0794187609326,-0.0107685109053,-0.016933047472,0.00653503809269,0.999777277374
2020/10/23/20:08:12.378087,795,1603480092,344813908,map,2.05760571815,0.0194483470898,0.0796007362276,-0.0107761188855,-0.016712489816,0.00667826106746,0.999779960179
2020/10/23/20:08:12.411891,796,1603480092,378039908,map,2.0642657147,0.0199359583859,0.0798210149686,-0.0108340412069,-0.0164128972708,0.00643161134701,0.999785914449
2020/10/23/20:08:12.444331,797,1603480092,411636908,map,2.07123778347,0.020035386085,0.0801250238935,-0.0111392084254,-0.0165277979889,0.00682939494326,0.999778030012
2020/10/23/20:08:12.477864,798,1603480092,444804908,map,2.07818413882,0.0202391093965,0.080604358347,-0.0114466548587,-0.0162321385877,0.0068631312251,0.999779170217
2020/10/23/20:08:12.511415,799,1603480092,478224908,map,2.08455772827,0.0209354242677,0.0808523939344,-0.0116779887696,-0.0163455754024,0.00684791615025,0.999774751025
2020/10/23/20:08:12.544731,800,1603480092,511438908,map,2.09131345117,0.0212420719867,0.0810233321967,-0.0117028447398,-0.0163879113268,0.00727522690879,0.999770749152
2020/10/23/20:08:12.578290,801,1603480092,544811908,map,2.09780507069,0.021860954166,0.0811381277727,-0.0116754368492,-0.0162270886854,0.00762231127133,0.999771106873
2020/10/23/20:08:12.619159,802,1603480092,578341908,map,2.10434196672,0.0226393380748,0.0818951518997,-0.0119852903781,-0.0161349991304,0.00799537235961,0.999766016945
2020/10/23/20:08:12.644450,803,1603480092,611293908,map,2.11082619483,0.0228425031895,0.0820885796904,-0.0119790723562,-0.0165723655393,0.00831423420558,0.999756336332
2020/10/23/20:08:12.677746,804,1603480092,644824908,map,2.11747858061,0.0230298987026,0.0822885712785,-0.0119504277435,-0.0167863332819,0.00846168311191,0.999751872322
2020/10/23/20:08:12.711136,805,1603480092,678246908,map,2.12457179658,0.023176076113,0.0824384765852,-0.0120026839771,-0.0167743449114,0.0087269599035,0.999749167092
2020/10/23/20:08:12.744457,806,1603480092,711333908,map,2.13145091998,0.0235150885598,0.0827054506981,-0.0120621287232,-0.0161746611163,0.00900511636597,0.999755866833
2020/10/23/20:08:12.778304,807,1603480092,744793908,map,2.1377513979,0.0240755841166,0.0834935006696,-0.0121721920291,-0.016076248965,0.00937163039755,0.999752751686
2020/10/23/20:08:12.811445,808,1603480092,778247908,map,2.14452335571,0.024243504999,0.0837635367701,-0.0122076411426,-0.0163268761918,0.00970055805005,0.999745120411
2020/10/23/20:08:12.845022,809,1603480092,811292908,map,2.15024317387,0.0246977975977,0.0844493763735,-0.0121188220182,-0.0163742658488,0.00984010942985,0.999744062157
2020/10/23/20:08:12.878332,810,1603480092,844963908,map,2.15593090848,0.0248309141395,0.0846233127257,-0.0121433886736,-0.0167889952848,0.0104639253224,0.999730550706
2020/10/23/20:08:12.911454,811,1603480092,878378908,map,2.16266520077,0.0249359932543,0.0849768732867,-0.0122478565182,-0.0169541553783,0.0105744179576,0.999725326433
2020/10/23/20:08:12.945721,812,1603480092,911436908,map,2.16903074383,0.0250443235019,0.08508113813,-0.0118697288953,-0.0167574575996,0.0106292333658,0.999732622529
2020/10/23/20:08:12.978029,813,1603480092,944985908,map,2.17587548614,0.0250991174557,0.0856990581496,-0.0116383653753,-0.0163086108236,0.0110134209361,0.999738606949
2020/10/23/20:08:13.011302,814,1603480092,978205908,map,2.18275731762,0.0250965839639,0.08601951545,-0.0112966169158,-0.0159552954824,0.0114479568348,0.999743346703
2020/10/23/20:08:13.044745,815,1603480093,11396908,map,2.18975223037,0.0249724510361,0.0861659425341,-0.0111211358398,-0.0156554886693,0.0118149944805,0.999745783646
2020/10/23/20:08:13.077875,816,1603480093,44994908,map,2.19704708006,0.0249420535547,0.086232067899,-0.0108312895393,-0.0148429660433,0.0116977501223,0.999762737937
2020/10/23/20:08:13.111630,817,1603480093,78228908,map,2.20392335769,0.0245694434647,0.0862581542188,-0.0104068072705,-0.0138693585006,0.0120849611762,0.999776621536
2020/10/23/20:08:13.144671,818,1603480093,111508908,map,2.21181122607,0.0246404138225,0.0864035288254,-0.0104189713011,-0.012950389003,0.0121372521763,0.999788187353
2020/10/23/20:08:13.178379,819,1603480093,144892908,map,2.2190467778,0.0247538769231,0.0866785272376,-0.0101656064899,-0.0122915774808,0.0123797588263,0.99979613879
2020/10/23/20:08:13.212526,820,1603480093,178255908,map,2.22673281424,0.0248087510425,0.0869655585528,-0.0102072968315,-0.0121372513722,0.01282900236,0.999791935814
2020/10/23/20:08:13.244837,821,1603480093,211404908,map,2.23427372976,0.024855563046,0.087431105379,-0.0102669768315,-0.0117053915656,0.0127812926987,0.999797085189
2020/10/23/20:08:13.282035,822,1603480093,244889908,map,2.24107568427,0.0249353039295,0.0877145301184,-0.0103313610217,-0.0119585306339,0.0126624056365,0.999794938979
2020/10/23/20:08:13.311547,823,1603480093,278227908,map,2.24824816085,0.0252173635363,0.0879134651915,-0.0103479343078,-0.0118508831017,0.0124320088231,0.999798940779
2020/10/23/20:08:13.344893,824,1603480093,311298908,map,2.25406121662,0.0252993366121,0.0882816623292,-0.0104068070769,-0.0119672492283,0.0126659348751,0.999794007487
2020/10/23/20:08:13.378061,825,1603480093,344960908,map,2.26111892232,0.0253607726074,0.088463015076,-0.0105751220227,-0.012392391243,0.01321745828,0.999779922898
2020/10/23/20:08:13.411528,826,1603480093,378173908,map,2.26736050909,0.0254903310492,0.0890044582212,-0.0109992050773,-0.0123411812484,0.0133754745303,0.999773879142
2020/10/23/20:08:13.444557,827,1603480093,411436908,map,2.27377442389,0.025857311191,0.0891409549276,-0.0113249415936,-0.0131558734133,0.0139015526923,0.999752677178
2020/10/23/20:08:13.477790,828,1603480093,444681908,map,2.28138925055,0.0268715825683,0.0891807595617,-0.0115522638666,-0.0130769152744,0.0143009944315,0.999745478132
2020/10/23/20:08:13.511170,829,1603480093,478353908,map,2.28880815377,0.0270040959135,0.0893732489509,-0.0115296686102,-0.0128643814944,0.0150478589598,0.999737533741
2020/10/23/20:08:13.544518,830,1603480093,511595908,map,2.29591487551,0.0272630485943,0.0895223530975,-0.0115115613073,-0.0130375446248,0.015474549609,0.999728985626
2020/10/23/20:08:13.578193,831,1603480093,544861908,map,2.30273940403,0.027414334717,0.0895700601498,-0.0113617241904,-0.0128353904143,0.0158442376516,0.999727524933
2020/10/23/20:08:13.611742,832,1603480093,578258908,map,2.30946534157,0.0276635715376,0.0900247072938,-0.0113781057149,-0.0127923628148,0.016193076947,0.999722300653
2020/10/23/20:08:13.644684,833,1603480093,611539908,map,2.31585979336,0.0279829788245,0.0902066463408,-0.0113367774976,-0.0129653384628,0.0163879117134,0.999717366971
2020/10/23/20:08:13.677935,834,1603480093,644830908,map,2.32260335956,0.0281882858269,0.0903456673781,-0.0113859601982,-0.0130100842791,0.0167102622962,0.999710890584
2020/10/23/20:08:13.711184,835,1603480093,678227908,map,2.32898458722,0.0283183795227,0.0904622884038,-0.0114804514864,-0.0129842878401,0.0170706509427,0.999704056398
2020/10/23/20:08:13.744724,836,1603480093,711623908,map,2.3363738832,0.0287949800525,0.0905854343244,-0.0116716080125,-0.0124917968398,0.0171268610213,0.999707156726
2020/10/23/20:08:13.778001,837,1603480093,744864908,map,2.34341458501,0.028903497161,0.0907867831995,-0.0118420787046,-0.0121200514889,0.0176470785221,0.999700680276
2020/10/23/20:08:13.811192,838,1603480093,778237908,map,2.35083581663,0.0292246532449,0.09125019076,-0.0120683031191,-0.0115709517261,0.0178894453766,0.999700173492
2020/10/23/20:08:13.844756,839,1603480093,811518908,map,2.35849090338,0.0296610233169,0.0913975372644,-0.0122454230485,-0.0113643462661,0.0181688031382,0.999695351515
2020/10/23/20:08:13.878079,840,1603480093,844817908,map,2.36550692287,0.0299903333221,0.0914943694689,-0.0124463838973,-0.0110768302845,0.0185915938787,0.999688323427
2020/10/23/20:08:13.911594,841,1603480093,878277908,map,2.37191413853,0.0303281673738,0.0917877540614,-0.0126075638724,-0.0106921323435,0.0189181412036,0.999684365974
2020/10/23/20:08:13.944469,842,1603480093,911680908,map,2.37902823968,0.0310360410817,0.0918607928706,-0.0125108669415,-0.0108663151765,0.0193918981951,0.999674624909
2020/10/23/20:08:13.977910,843,1603480093,944651908,map,2.38628643485,0.0311834546913,0.0920759418696,-0.0126300012239,-0.0104453960702,0.0199307587853,0.999667015373
2020/10/23/20:08:14.011560,844,1603480093,978254908,map,2.39341709876,0.0318422332422,0.0921700534242,-0.0127760449788,-0.010336407339,0.0200425924245,0.999664056494
2020/10/23/20:08:14.044178,845,1603480094,11745908,map,2.40067008018,0.0320290470116,0.0924013632383,-0.0127812921179,-0.0100082763758,0.0205179824106,0.999657684097
2020/10/23/20:08:14.078322,846,1603480094,44667908,map,2.40730578811,0.0322092261948,0.0924350501215,-0.0124917961577,-0.00960019137097,0.0211146361991,0.999652921515
2020/10/23/20:08:14.111322,847,1603480094,78275908,map,2.41500101765,0.0323052322822,0.0924416527445,-0.0123947960783,-0.00916015446418,0.021788438699,0.99964379883
2020/10/23/20:08:14.144959,848,1603480094,111705908,map,2.42265649482,0.0328814598873,0.0924909689849,-0.0124577524434,-0.0088229057199,0.0220599656008,0.999640094562
2020/10/23/20:08:14.178033,849,1603480094,144784908,map,2.4296349344,0.0330979549862,0.0925817821345,-0.0124254139307,-0.00855799087959,0.0223221846982,0.999636979083
2020/10/23/20:08:14.211981,850,1603480094,178215908,map,2.43593113768,0.0333440154858,0.0925824107415,-0.0122970319362,-0.00836871968671,0.0225199059746,0.999635734341
2020/10/23/20:08:14.244511,851,1603480094,211670908,map,2.44370839212,0.0335865169804,0.0929028078323,-0.0122940018985,-0.00769236685169,0.0226370506378,0.999638559154
2020/10/23/20:08:14.278115,852,1603480094,244723908,map,2.45140516948,0.0337222871192,0.092953373877,-0.0121966508441,-0.00796923793949,0.023432413338,0.999619254997
2020/10/23/20:08:14.311456,853,1603480094,278379908,map,2.4572730132,0.0338193377895,0.0931669937253,-0.0122867273965,-0.00733540025649,0.0239155033295,0.999611563025
2020/10/23/20:08:14.344940,854,1603480094,311537908,map,2.46444200982,0.0342198711597,0.0937129192064,-0.0122350748346,-0.00714085227703,0.0242148853358,0.999606397789
2020/10/23/20:08:14.378081,855,1603480094,344934908,map,2.47134938494,0.0344694009432,0.093821771756,-0.0120318232159,-0.00730180496553,0.0247396506377,0.999594852208
2020/10/23/20:08:14.411513,856,1603480094,378204908,map,2.47887364361,0.034956955611,0.0941814232447,-0.0121015955359,-0.0072331169227,0.0249164016392,0.999590119166
2020/10/23/20:08:14.445186,857,1603480094,411579908,map,2.48608034844,0.0351098614853,0.0942703324567,-0.01207262421,-0.00773968101008,0.025133443104,0.999581241881
2020/10/23/20:08:14.478029,858,1603480094,444909908,map,2.49249731091,0.0354049581243,0.0944336835131,-0.0122143529537,-0.00759194908987,0.0251997590204,0.999578983391
2020/10/23/20:08:14.511668,859,1603480094,478087908,map,2.4986722568,0.0360113391245,0.0946203104134,-0.0124104152775,-0.00775987045878,0.0255646238752,0.999566013833
2020/10/23/20:08:14.545064,860,1603480094,511682908,map,2.50506680424,0.0361529442668,0.0947207457099,-0.0126140641506,-0.00765060554363,0.0260813725322,0.999550956994
2020/10/23/20:08:14.578261,861,1603480094,545055908,map,2.51262213793,0.0366494610905,0.0952611805659,-0.0128840569073,-0.00747425236102,0.0264718136893,0.999538583402
2020/10/23/20:08:14.611559,862,1603480094,578161908,map,2.5186576555,0.0372717419237,0.0953499663148,-0.0128661179716,-0.00784105806329,0.0269236303449,0.999523936155
2020/10/23/20:08:14.645069,863,1603480094,611678908,map,2.52546765478,0.0378831896107,0.0958805548127,-0.0126888552203,-0.00753777961425,0.027230982698,0.999520209107
2020/10/23/20:08:14.678164,864,1603480094,645101908,map,2.5324679811,0.0381271073184,0.0959359491556,-0.0122812686226,-0.0081137743306,0.0277392524152,0.999506813875
2020/10/23/20:08:14.711560,865,1603480094,678195908,map,2.53923733521,0.038305120461,0.0960931680477,-0.0121562665673,-0.00799444028436,0.0280206535237,0.999501454268
2020/10/23/20:08:14.744907,866,1603480094,711738908,map,2.54592437903,0.038557073469,0.0961673658442,-0.0121984832741,-0.0082313779598,0.0282457613022,0.999492680509
2020/10/23/20:08:14.778394,867,1603480094,744979908,map,2.55332859067,0.0393352013841,0.0965185467874,-0.0124152174842,-0.00784960497985,0.0282816128879,0.999492069228
2020/10/23/20:08:14.811531,868,1603480094,778096908,map,2.56043228617,0.039552952647,0.096528132915,-0.0124158168536,-0.00797764760804,0.0289239674949,0.999472665326
2020/10/23/20:08:14.844796,869,1603480094,811564908,map,2.56802562149,0.0400494095562,0.0967033131593,-0.012578573679,-0.00725060635768,0.0294586784854,0.999460551725
2020/10/23/20:08:14.878432,870,1603480094,844941908,map,2.57508181904,0.0405468797711,0.0970391850335,-0.0127328170328,-0.00704315034913,0.0297433533084,0.999451650825
2020/10/23/20:08:14.911431,871,1603480094,878276908,map,2.58213432975,0.0408157095404,0.0971295161718,-0.0127544498467,-0.00727317821076,0.029878564708,0.999445694502
2020/10/23/20:08:14.944689,872,1603480094,911622908,map,2.58876644828,0.0411332389695,0.0972677325411,-0.0126146543907,-0.00683375728122,0.0301466714916,0.999442518834
2020/10/23/20:08:14.978020,873,1603480094,945009908,map,2.59582208273,0.0416510981407,0.0973568981605,-0.0127462689666,-0.00706743872686,0.030585374883,0.999425894592
2020/10/23/20:08:15.011478,874,1603480094,978082908,map,2.60300028974,0.0421499556249,0.0977270374401,-0.0129129392232,-0.00693655894527,0.0308427492122,0.999416762403
2020/10/23/20:08:15.044540,875,1603480095,11712908,map,2.60972677951,0.0429419356492,0.0978274661468,-0.0129348453853,-0.00703150426574,0.0309057335841,0.999413869903
2020/10/23/20:08:15.078398,876,1603480095,44933908,map,2.61716193095,0.0431844780067,0.0979144605529,-0.0129641895178,-0.00674265880119,0.0314081508761,0.999399817091
2020/10/23/20:08:15.111634,877,1603480095,78273908,map,2.62446864923,0.0436515387812,0.0980555683518,-0.0127976036705,-0.00593768865142,0.0315688073261,0.999402009002
2020/10/23/20:08:15.144661,878,1603480095,111663908,map,2.63216331365,0.0439761522358,0.0981151954569,-0.012935421383,-0.00579544806628,0.0321126132047,0.999383743979
2020/10/23/20:08:15.178006,879,1603480095,145091908,map,2.6392707465,0.0444216632957,0.0983465924639,-0.0130541058695,-0.00521198816457,0.0322503681336,0.999380978033
2020/10/23/20:08:15.211432,880,1603480095,178118908,map,2.64561575017,0.0455592438476,0.0984052283344,-0.013061523281,-0.00533211178276,0.032558235881,0.999370264952
2020/10/23/20:08:15.244860,881,1603480095,211723908,map,2.65268056676,0.0459107804308,0.0984749348526,-0.013124687557,-0.00522483743991,0.0331860667942,0.99934935264
2020/10/23/20:08:15.277962,882,1603480095,244900908,map,2.65893757926,0.0463123375172,0.0986708229139,-0.0131802030177,-0.00506407915423,0.0336695058129,0.999333278606
2020/10/23/20:08:15.312315,883,1603480095,278067908,map,2.66573179106,0.0472164264088,0.0988139610167,-0.0132675315817,-0.00522055786761,0.0340422977435,0.99931868808
2020/10/23/20:08:15.344718,884,1603480095,311567908,map,2.67297333149,0.0477313914852,0.0994036188121,-0.0135305458678,-0.00512985885136,0.0342241264875,0.999309420571
2020/10/23/20:08:15.378060,885,1603480095,344962908,map,2.67950998868,0.0483382198344,0.09955069124,-0.0136156294268,-0.00562583964363,0.0346907432901,0.999289506046
2020/10/23/20:08:15.411811,886,1603480095,378343908,map,2.68612238626,0.0493092709638,0.0996445794946,-0.0138365498016,-0.00537663902866,0.0349879991564,0.999277479761
2020/10/23/20:08:15.445148,887,1603480095,411468908,map,2.69302177867,0.0501707840031,0.0999327263544,-0.0138645222771,-0.00512113716643,0.0353093530212,0.999267130734
2020/10/23/20:08:15.478199,888,1603480095,445077908,map,2.70011032183,0.0511409938206,0.100434060119,-0.013875265449,-0.00516748282808,0.035717196359,0.999252248441
2020/10/23/20:08:15.511376,889,1603480095,478344908,map,2.70592557415,0.0519654822401,0.100560709846,-0.0138478530061,-0.00586699925064,0.0361587850908,0.999232884541
2020/10/23/20:08:15.544832,890,1603480095,511591908,map,2.71279461486,0.0523563402829,0.100889241896,-0.0138101398315,-0.00592512719814,0.0366727330622,0.999214333141
2020/10/23/20:08:15.578525,891,1603480095,545099908,map,2.71813251055,0.0533478781545,0.100995604447,-0.0136860366281,-0.00644318523644,0.0369375160126,0.999203081298
2020/10/23/20:08:15.611212,892,1603480095,578375908,map,2.72566577743,0.053584061244,0.101040077982,-0.0133726891039,-0.00663797631544,0.0370730151088,0.999201030828
2020/10/23/20:08:15.644971,893,1603480095,611444908,map,2.73226170861,0.0537710118212,0.101372268072,-0.0131258221278,-0.00633237893757,0.0374242567449,0.999193193921
2020/10/23/20:08:15.684134,894,1603480095,645043908,map,2.73885674485,0.0539285379811,0.101519338963,-0.0128950404185,-0.00651562829586,0.0377607910361,0.999182359322
2020/10/23/20:08:15.711843,895,1603480095,678296908,map,2.74510192998,0.0547218012614,0.101975924856,-0.0126122913573,-0.00655666446125,0.0380524687243,0.999174634327
2020/10/23/20:08:15.745074,896,1603480095,711414908,map,2.75178049566,0.0553441160985,0.102048338842,-0.0122143537635,-0.00732828704024,0.0387980095607,0.999145545066
2020/10/23/20:08:15.781547,897,1603480095,744984908,map,2.75807560155,0.0555363085796,0.102247373986,-0.0121212808578,-0.0077541076011,0.0393534309286,0.999121742252
2020/10/23/20:08:15.811404,898,1603480095,778787908,map,2.76461766585,0.0559595662469,0.102345026708,-0.011816885381,-0.00795239120942,0.0395274164253,0.999116962144
2020/10/23/20:08:15.844513,899,1603480095,811533908,map,2.77108346319,0.0570383956913,0.102789886661,-0.0116983874502,-0.00785909119847,0.0397872436671,0.999108781694
2020/10/23/20:08:15.877985,900,1603480095,845056908,map,2.77865158767,0.057276179489,0.102857288532,-0.0115567767601,-0.00813852873512,0.0402833879546,0.99908831137
2020/10/23/20:08:15.911454,901,1603480095,878287908,map,2.78520267367,0.0578829619499,0.103500378935,-0.0118383033604,-0.00769430425773,0.0403964235565,0.999083971055
2020/10/23/20:08:15.944818,902,1603480095,911472908,map,2.79150776339,0.0588461628543,0.10361913619,-0.0119660036214,-0.00869788385569,0.0408151359114,0.99905719869
2020/10/23/20:08:15.978275,903,1603480095,945067908,map,2.79764568462,0.0597566950509,0.103530599544,-0.011998959389,-0.00905379970354,0.041244776787,0.999035996385
2020/10/23/20:08:16.011694,904,1603480095,978319908,map,2.80391128956,0.0614663472681,0.103511599917,-0.0121421616742,-0.0088380927885,0.0415200585461,0.99902479487
2020/10/23/20:08:16.044992,905,1603480096,11567908,map,2.81140977384,0.0619207790416,0.103658744894,-0.0121966509892,-0.00861006807306,0.0419717775312,0.999007246382
2020/10/23/20:08:16.078354,906,1603480096,45113908,map,2.81775957408,0.0627925056204,0.103875840333,-0.0122381199782,-0.00885914284159,0.0422841058346,0.998991390554
2020/10/23/20:08:16.111466,907,1603480096,78356908,map,2.82397757403,0.0636213207344,0.104307908218,-0.012264270611,-0.00947205836743,0.0426112832761,0.998971544297
2020/10/23/20:08:16.145026,908,1603480096,111406908,map,2.83060841003,0.0638849726129,0.104526721972,-0.0123628959184,-0.0103479339824,0.0430394354812,0.998943284707
2020/10/23/20:08:16.178291,909,1603480096,145053908,map,2.83706810732,0.0649076041815,0.104629562047,-0.012448179737,-0.0107151038816,0.0432303033315,0.998930112793
2020/10/23/20:08:16.211609,910,1603480096,178517908,map,2.84312790899,0.0662662196291,0.105053639403,-0.0126447408757,-0.0109734350018,0.0437214565052,0.99890346305
2020/10/23/20:08:16.244909,911,1603480096,211612908,map,2.8495670354,0.0674809312615,0.105076582982,-0.0128220317683,-0.0110748119732,0.0440250926082,0.998886747966
2020/10/23/20:08:16.278484,912,1603480096,244937908,map,2.85608955394,0.0686926823923,0.105057271499,-0.0126700510654,-0.0109333030662,0.0444607502702,0.998870949811
2020/10/23/20:08:16.311618,913,1603480096,278356908,map,2.86295090828,0.069463984401,0.10548808466,-0.0126782818696,-0.0106018617917,0.044906118671,0.99885449501
2020/10/23/20:08:16.344888,914,1603480096,311604908,map,2.86965963761,0.0701926702329,0.105548770512,-0.0124756812476,-0.0110363986051,0.0450818082827,0.998844425246
2020/10/23/20:08:16.378139,915,1603480096,344896908,map,2.8760790535,0.0715140641156,0.105604550827,-0.0124182178213,-0.0111879294456,0.0454518153583,0.998826686959
2020/10/23/20:08:16.411384,916,1603480096,378348908,map,2.88362931547,0.0717603886321,0.105633518055,-0.0124026084212,-0.011024240726,0.0461374124933,0.998797267011
2020/10/23/20:08:16.444828,917,1603480096,411758908,map,2.89070263702,0.0724810999711,0.105606993703,-0.0122575856505,-0.0106018617038,0.0462891211855,0.998796610618
2020/10/23/20:08:16.479329,918,1603480096,444896908,map,2.89735577757,0.073691174959,0.105808532514,-0.0121715791204,-0.0103097033055,0.0465481787354,0.998788681221
2020/10/23/20:08:16.511831,919,1603480096,478387908,map,2.90442287314,0.0743236726892,0.106004597994,-0.0121630072047,-0.0102328131491,0.0468233172629,0.998776715663
2020/10/23/20:08:16.545012,920,1603480096,511776908,map,2.91001689843,0.0748408108956,0.106375502999,-0.0122873334858,-0.0102277145638,0.0471656057031,0.998759140599
2020/10/23/20:08:16.580504,921,1603480096,544831908,map,2.91583396185,0.0760326975593,0.106380855555,-0.0120886592556,-0.0103673562717,0.047596935325,0.99873966277
2020/10/23/20:08:16.611845,922,1603480096,578499908,map,2.92246617,0.0766662556192,0.106528740101,-0.0120330622401,-0.0103493744231,0.0486180193723,0.998691335726
2020/10/23/20:08:16.644953,923,1603480096,611815908,map,2.92914088637,0.0772752088507,0.106502333351,-0.0118866658128,-0.0100432049439,0.0492503428436,0.998665231667
2020/10/23/20:08:16.678314,924,1603480096,644804908,map,2.93559749543,0.0779774028026,0.106739867345,-0.0117650703146,-0.00975341075003,0.0500910880523,0.998627726932
2020/10/23/20:08:16.712787,925,1603480096,678463908,map,2.94283390858,0.0787624800194,0.106894193844,-0.0118709847405,-0.00936606325994,0.0506353482423,0.998602732867
2020/10/23/20:08:16.745334,926,1603480096,711869908,map,2.94884855712,0.0799228888644,0.107567137642,-0.0118332672781,-0.00935810431182,0.0512737445174,0.998570679918
2020/10/23/20:08:16.778110,927,1603480096,744960908,map,2.95573008935,0.0808863210735,0.107545805354,-0.0118004811416,-0.00985675223282,0.0524032941501,0.998507630338
2020/10/23/20:08:16.813940,928,1603480096,778428908,map,2.96285352083,0.0823076528152,0.107983390948,-0.0118653345108,-0.00940416840522,0.0529766861749,0.998480969361
2020/10/23/20:08:16.844977,929,1603480096,811798908,map,2.96974508476,0.0827118647204,0.107966118189,-0.0118156242656,-0.00964509971416,0.0539057587972,0.998429532938
2020/10/23/20:08:16.878547,930,1603480096,844847908,map,2.97681293684,0.0835090345077,0.107938681424,-0.0118427079586,-0.00911857828527,0.0546913140287,0.998391437247
2020/10/23/20:08:16.911626,931,1603480096,878501908,map,2.9835426625,0.0850505274615,0.107730655372,-0.0119597764149,-0.00876189405496,0.055377692598,0.998355399707
2020/10/23/20:08:16.944871,932,1603480096,911662908,map,2.99085091281,0.085247033258,0.108171675242,-0.0120002015366,-0.00794207881154,0.0564079781488,0.998304091221
2020/10/23/20:08:16.978179,933,1603480096,944937908,map,2.99696616198,0.0864687144515,0.108646491024,-0.0118345262655,-0.00814218993773,0.0570204249818,0.9982696629
2020/10/23/20:08:17.011577,934,1603480096,978450908,map,3.00367020445,0.0877595942598,0.108667951838,-0.0116120879261,-0.00855015181926,0.0577318979109,0.998227971098
2020/10/23/20:08:17.045026,935,1603480097,11672908,map,3.01053914457,0.0882794004383,0.108783773194,-0.011485642498,-0.00855973157612,0.0585585149014,0.998181201658
2020/10/23/20:08:17.078823,936,1603480097,44895908,map,3.01671829976,0.0897098558941,0.10892763968,-0.0113361195276,-0.00891781852715,0.0589334165913,0.998157711645
2020/10/23/20:08:17.111704,937,1603480097,78488908,map,3.02286973373,0.0905913907753,0.109377774588,-0.0112503548281,-0.00939624330879,0.0595834466826,0.998115701214
2020/10/23/20:08:17.145095,938,1603480097,111795908,map,3.02963176357,0.0910989117604,0.109493231228,-0.0112278145287,-0.00973429441894,0.0605142566172,0.998056714039
2020/10/23/20:08:17.178580,939,1603480097,144991908,map,3.03601994794,0.0919357597946,0.110097205338,-0.0114531618173,-0.00986430875925,0.0612634897722,0.998007166967
2020/10/23/20:08:17.212173,940,1603480097,178288908,map,3.04211753858,0.0932389324491,0.110264549085,-0.0117821559856,-0.0099440484418,0.0619737377429,0.997958692798
2020/10/23/20:08:17.245029,941,1603480097,211886908,map,3.04918244118,0.0948887945121,0.110403472377,-0.0122308122341,-0.00953477853606,0.0626915202161,0.99791245534
2020/10/23/20:08:17.278372,942,1603480097,244918908,map,3.05626641353,0.0965669304527,0.111171665196,-0.0125441730528,-0.00913082732365,0.0633057889375,0.997873563535
2020/10/23/20:08:17.311640,943,1603480097,278179908,map,3.06258305591,0.0985125630498,0.111206949938,-0.0127649595172,-0.0093150128966,0.0642299797141,0.997809999975
